anio,km_mes,antiguedad_anios,tipo_servicio,carga_promedio_ton,num_destinos,dias_operacion,costo_mto_nominal_k,costo_mto_2019_k,idx_inpc
2021,9594,11,1,15.3,8,24,9.046,7.755,1.1664
2021,6493,3,2,16.5,4,23,7.388,6.334,1.1664
2021,7025,9,2,10.2,8,22,7.873,6.75,1.1664
2021,7437,2,1,6.4,3,20,5.394,4.624,1.1664
2021,9616,16,1,16.9,4,25,9.905,8.492,1.1664
2021,9695,8,1,8.5,5,20,7.047,6.042,1.1664
2021,13360,0,1,10.4,5,22,7.028,6.025,1.1664
2021,10463,17,2,7.7,6,25,8.194,7.025,1.1664
2021,2731,8,1,13.1,3,19,6.466,5.543,1.1664
2021,10157,8,0,8.9,1,19,7.293,6.252,1.1664
2021,5875,1,0,14.8,5,30,8.229,7.055,1.1664
2021,7085,15,0,9.8,3,19,7.913,6.784,1.1664
2021,7470,2,0,14.2,5,27,8.274,7.093,1.1664
2021,7842,15,0,8.3,3,22,8.121,6.963,1.1664
2021,6062,12,1,16.9,1,21,8.195,7.026,1.1664
2021,10009,2,0,10.0,2,21,7.156,6.135,1.1664
2021,5973,9,1,12.4,2,22,7.036,6.032,1.1664
2021,10392,17,0,7.2,2,26,9.149,7.844,1.1664
2021,15092,5,0,11.9,2,24,8.695,7.454,1.1664
2021,6177,5,1,7.4,5,21,6.08,5.213,1.1664
2021,8789,17,2,11.8,9,16,8.991,7.708,1.1664
2021,3191,5,1,8.2,5,22,5.551,4.759,1.1664
2021,8748,5,1,11.4,5,22,6.872,5.891,1.1664
2021,11107,12,1,13.9,1,26,8.358,7.166,1.1664
2021,11302,13,0,6.5,2,18,7.681,6.586,1.1664
2021,9693,6,1,11.8,3,21,7.594,6.511,1.1664
2021,11723,12,0,13.6,4,20,9.155,7.849,1.1664
2021,15865,14,1,13.6,6,22,9.773,8.379,1.1664
2021,13781,11,1,19.7,6,22,10.641,9.123,1.1664
2021,8194,0,1,9.0,4,23,6.162,5.283,1.1664
2021,5872,2,0,12.0,4,16,6.611,5.668,1.1664
2021,8485,17,2,19.0,4,23,10.196,8.741,1.1664
2021,7133,7,0,6.5,5,23,6.868,5.889,1.1664
2021,10628,1,0,2.8,7,22,6.71,5.752,1.1664
2021,6547,3,0,14.1,5,21,7.814,6.7,1.1664
2021,9318,17,1,16.2,3,12,8.629,7.398,1.1664
2021,11595,12,0,3.6,7,24,7.758,6.651,1.1664
2021,9248,14,1,10.7,4,19,7.645,6.554,1.1664
2021,7134,1,2,7.9,6,24,5.989,5.134,1.1664
2021,12437,9,0,13.2,4,26,9.251,7.931,1.1664
2021,4803,1,1,11.9,3,17,5.715,4.9,1.1664
2021,8681,11,0,17.2,2,24,9.253,7.933,1.1664
2021,9396,4,1,6.6,1,18,5.896,5.055,1.1664
2021,9540,11,0,13.5,2,22,9.04,7.75,1.1664
2021,9951,0,2,14.5,4,22,6.964,5.97,1.1664
2021,11026,1,1,12.2,8,24,7.763,6.656,1.1664
2021,9411,15,2,4.0,3,24,7.117,6.102,1.1664
2021,8580,1,0,13.7,3,23,7.974,6.836,1.1664
2021,8481,15,2,9.1,5,17,8.581,7.357,1.1664
2021,7971,15,2,5.0,6,14,7.011,6.011,1.1664
2021,11469,5,1,13.5,5,25,8.179,7.012,1.1664
2021,7884,12,2,15.1,5,24,8.331,7.142,1.1664
2021,11617,11,0,9.5,4,19,9.17,7.861,1.1664
2021,9547,9,1,15.3,5,23,8.49,7.279,1.1664
2021,8197,4,1,15.4,2,21,7.561,6.482,1.1664
2021,11046,7,1,11.9,3,25,7.667,6.573,1.1664
2021,7681,5,2,14.4,2,22,7.355,6.305,1.1664
2021,11095,4,0,15.9,3,25,8.831,7.571,1.1664
2021,10032,5,0,14.1,5,20,8.428,7.226,1.1664
2021,8009,16,0,2.9,4,23,7.426,6.367,1.1664
2021,10822,5,2,1.9,1,21,5.656,4.849,1.1664
2021,10866,16,2,16.3,2,20,8.972,7.692,1.1664
2021,12394,4,1,9.2,4,15,6.862,5.883,1.1664
2021,11915,16,1,10.0,7,25,8.912,7.641,1.1664
2021,10728,16,1,19.6,3,27,10.162,8.713,1.1664
2021,6681,12,1,9.1,5,18,7.083,6.073,1.1664
2021,15621,6,0,11.4,6,24,9.354,8.019,1.1664
2021,5991,5,1,12.0,1,24,6.498,5.571,1.1664
2021,11873,13,1,11.1,4,20,8.029,6.884,1.1664
2021,10578,15,1,17.4,2,20,9.553,8.19,1.1664
2021,6565,2,0,10.5,4,26,6.997,5.999,1.1664
2021,9189,8,2,14.9,4,25,8.296,7.112,1.1664
2021,9303,14,2,12.3,1,23,8.285,7.103,1.1664
2021,12764,17,1,15.9,6,20,10.032,8.601,1.1664
2021,7717,9,1,6.5,6,25,7.291,6.251,1.1664
2021,8845,9,1,3.0,1,19,5.97,5.118,1.1664
2021,3660,2,1,12.1,6,26,6.476,5.552,1.1664
2021,13837,0,1,8.6,5,27,7.064,6.056,1.1664
2021,6824,2,2,17.9,2,26,7.511,6.439,1.1664
2021,10317,4,1,11.7,2,23,7.167,6.144,1.1664
2021,9246,6,1,12.9,4,14,7.644,6.553,1.1664
2021,9255,2,1,10.8,6,21,6.951,5.959,1.1664
2021,11525,3,1,9.4,5,27,7.225,6.194,1.1664
2021,13678,16,2,12.2,1,25,8.975,7.695,1.1664
2021,10129,2,1,16.1,5,23,8.418,7.217,1.1664
2021,11138,3,2,10.7,5,20,6.884,5.902,1.1664
2021,10322,1,1,10.5,3,25,6.884,5.902,1.1664
2021,12044,13,2,15.2,4,17,9.175,7.866,1.1664
2021,8343,4,2,5.3,4,21,5.652,4.846,1.1664
2021,12188,1,0,16.8,5,27,8.909,7.638,1.1664
2021,12276,14,2,8.8,3,20,7.927,6.796,1.1664
2021,12206,10,1,15.8,2,24,8.911,7.64,1.1664
2021,7850,9,2,13.2,3,17,7.233,6.202,1.1664
2021,9079,0,1,3.7,3,20,5.363,4.598,1.1664
2021,10099,13,0,12.0,7,23,9.45,8.102,1.1664
2021,6073,13,1,17.3,5,23,8.835,7.575,1.1664
2021,13487,0,1,10.8,3,28,7.833,6.715,1.1664
2021,9469,8,2,11.2,3,20,7.659,6.566,1.1664
2021,10210,16,1,8.9,4,24,8.586,7.361,1.1664
2021,8057,13,1,16.8,5,24,9.099,7.801,1.1664
2021,6183,12,1,10.1,5,20,6.938,5.948,1.1664
2021,7990,12,1,19.2,1,25,8.916,7.644,1.1664
2021,10048,5,0,16.6,4,24,8.938,7.663,1.1664
2021,11184,6,0,17.3,4,21,9.739,8.35,1.1664
2021,9904,1,0,12.3,4,23,7.435,6.374,1.1664
2021,10367,7,0,10.1,3,19,7.714,6.613,1.1664
2021,8657,5,0,13.9,8,19,8.164,7.0,1.1664
2021,10741,2,0,18.2,2,22,8.773,7.521,1.1664
2021,13207,17,2,19.1,3,24,10.19,8.736,1.1664
2021,11262,17,0,4.6,4,21,8.164,6.999,1.1664
2021,11524,5,0,22.8,6,20,10.335,8.861,1.1664
2021,10235,10,0,13.0,2,21,8.645,7.412,1.1664
2021,5742,2,1,15.1,4,24,7.385,6.331,1.1664
2021,6888,15,1,8.4,6,18,7.776,6.666,1.1664
2021,10637,4,0,8.1,1,25,7.051,6.045,1.1664
2021,9473,1,1,6.2,4,24,6.389,5.478,1.1664
2021,10600,14,1,18.8,3,18,9.484,8.131,1.1664
2021,13691,15,1,9.2,3,21,8.715,7.472,1.1664
2021,11315,6,1,11.6,4,24,7.464,6.399,1.1664
2021,12647,15,1,10.8,8,16,9.242,7.924,1.1664
2021,9737,3,0,7.9,6,19,7.219,6.189,1.1664
2021,7482,15,1,11.2,3,17,7.372,6.32,1.1664
2021,9355,16,2,12.4,4,20,8.464,7.256,1.1664
2021,7488,1,1,17.0,2,25,7.255,6.22,1.1664
2021,13396,15,0,7.8,2,24,8.893,7.624,1.1664
2021,11476,3,2,9.7,6,20,7.706,6.607,1.1664
2021,10801,6,1,14.2,2,25,7.714,6.614,1.1664
2021,12590,17,0,12.2,5,24,10.014,8.586,1.1664
2021,4450,5,1,12.3,2,26,6.253,5.361,1.1664
2021,10970,17,1,8.1,3,22,7.936,6.804,1.1664
2021,6223,6,2,15.1,10,24,8.615,7.386,1.1664
2021,9482,1,1,17.7,3,30,8.517,7.302,1.1664
2021,8721,8,0,17.3,4,21,9.085,7.789,1.1664
2021,11154,3,1,11.2,4,22,7.38,6.328,1.1664
2021,10070,13,2,1.7,7,22,6.945,5.954,1.1664
2021,12863,4,0,12.9,11,22,9.687,8.305,1.1664
2021,7995,6,2,12.4,2,24,6.869,5.889,1.1664
2021,11273,7,1,7.9,6,22,7.15,6.13,1.1664
2021,9906,14,2,8.7,8,18,7.722,6.62,1.1664
2021,5412,10,1,8.0,4,22,6.191,5.308,1.1664
2021,7203,3,1,13.1,4,20,6.685,5.731,1.1664
2021,9125,17,1,8.7,2,17,7.567,6.487,1.1664
2021,12281,13,2,12.7,5,25,9.133,7.83,1.1664
2021,10659,5,0,21.5,4,20,9.625,8.251,1.1664
2021,6581,15,1,11.3,3,23,7.542,6.466,1.1664
2021,9149,17,0,7.4,5,13,8.499,7.286,1.1664
2021,14545,0,0,6.2,8,23,7.484,6.416,1.1664
2021,9778,7,2,13.3,4,21,7.475,6.408,1.1664
2021,8682,0,0,20.0,4,17,8.526,7.31,1.1664
2021,10729,0,2,8.4,3,20,6.546,5.612,1.1664
2021,11408,9,1,3.4,4,20,6.608,5.666,1.1664
2021,8360,17,2,18.8,3,24,10.072,8.635,1.1664
2021,10756,11,0,22.1,5,22,10.76,9.225,1.1664
2021,8678,16,0,15.0,5,17,9.93,8.513,1.1664
2021,11298,0,0,13.7,3,23,7.979,6.841,1.1664
2021,9924,7,2,12.3,2,16,7.205,6.177,1.1664
2021,10705,9,1,14.7,6,19,8.429,7.227,1.1664
2021,7602,9,0,14.5,9,22,9.002,7.718,1.1664
2021,7447,17,2,13.1,2,20,8.307,7.122,1.1664
2021,11864,8,2,8.2,4,26,7.399,6.344,1.1664
2021,9302,1,2,13.1,2,23,6.8,5.83,1.1664
2021,10213,2,0,11.6,5,24,7.838,6.719,1.1664
2021,8734,1,1,8.8,4,24,6.392,5.48,1.1664
2021,11747,5,1,13.1,6,21,8.081,6.928,1.1664
2021,7980,11,1,10.1,4,19,7.812,6.698,1.1664
2021,9161,14,0,12.3,10,22,9.364,8.028,1.1664
2021,11465,11,0,13.8,3,25,9.661,8.283,1.1664
2021,12432,17,2,14.4,5,21,9.373,8.035,1.1664
2021,8191,15,0,10.2,4,24,8.824,7.565,1.1664
2021,14399,1,1,13.8,3,22,7.838,6.72,1.1664
2021,10283,10,1,14.7,4,17,7.995,6.854,1.1664
2021,6893,11,1,15.9,4,18,7.804,6.691,1.1664
2021,10423,4,1,13.2,4,27,7.994,6.853,1.1664
2021,8543,5,1,14.4,2,18,6.963,5.969,1.1664
2021,10585,10,1,10.3,1,20,7.278,6.24,1.1664
2021,9393,9,2,22.3,4,25,9.506,8.15,1.1664
2021,9686,3,0,11.7,3,18,7.331,6.285,1.1664
2021,7221,8,2,16.5,5,20,7.818,6.703,1.1664
2021,11975,11,1,10.1,4,21,7.955,6.82,1.1664
2021,6610,9,1,13.5,3,21,7.154,6.134,1.1664
2021,6728,13,1,13.3,4,19,7.915,6.786,1.1664
2021,10418,4,0,14.1,4,21,8.234,7.059,1.1664
2021,13507,0,1,8.6,1,24,6.358,5.451,1.1664
2021,8619,4,0,13.6,4,22,8.759,7.51,1.1664
2021,11252,15,2,10.1,3,20,8.37,7.176,1.1664
2021,12183,4,2,15.3,3,25,8.128,6.968,1.1664
2021,11537,4,0,8.5,6,27,8.474,7.265,1.1664
2021,8722,17,0,13.2,3,25,9.257,7.936,1.1664
2021,6772,5,1,11.9,4,19,6.408,5.494,1.1664
2021,3981,17,2,19.4,3,19,8.545,7.326,1.1664
2021,8843,9,1,16.5,4,23,8.546,7.327,1.1664
2021,12445,14,1,17.5,7,23,10.082,8.644,1.1664
2021,6690,10,1,8.9,5,18,6.486,5.561,1.1664
2021,11251,12,0,10.5,4,23,9.123,7.821,1.1664
2021,7125,2,1,12.0,4,22,6.644,5.696,1.1664
2021,9765,15,0,16.6,4,26,10.415,8.929,1.1664
2021,11269,6,1,13.5,7,21,7.961,6.825,1.1664
2021,7851,11,0,9.0,6,26,8.126,6.967,1.1664
2021,9926,14,1,9.2,2,26,7.785,6.675,1.1664
2021,8462,7,2,16.8,7,20,8.738,7.492,1.1664
2021,11263,16,1,13.6,4,23,8.856,7.592,1.1664
2021,10088,0,1,12.2,2,21,6.841,5.865,1.1664
2021,9641,7,0,11.9,6,21,8.128,6.969,1.1664
2021,13396,13,1,15.6,6,23,9.7,8.316,1.1664
2021,11156,9,0,7.8,2,20,7.423,6.364,1.1664
2021,7774,7,1,12.2,4,17,7.485,6.417,1.1664
2021,9285,3,0,12.4,1,20,7.517,6.444,1.1664
2021,9310,9,0,7.0,6,26,8.062,6.912,1.1664
2021,9701,2,0,11.2,7,21,7.723,6.621,1.1664
2021,15811,3,0,21.1,4,22,11.249,9.644,1.1664
2021,10427,15,1,8.7,3,24,7.997,6.856,1.1664
2021,4410,3,1,12.5,3,17,5.818,4.988,1.1664
2021,8143,12,0,3.7,5,23,7.146,6.127,1.1664
2021,4669,16,1,11.4,2,27,7.695,6.597,1.1664
2021,8676,15,1,7.7,1,22,7.187,6.161,1.1664
2021,4532,16,1,10.6,6,16,7.118,6.103,1.1664
2021,7321,5,2,13.7,5,22,7.057,6.05,1.1664
2021,5698,2,0,7.5,4,24,6.63,5.684,1.1664
2021,10460,3,0,13.0,3,22,8.274,7.094,1.1664
2021,9501,7,1,8.9,2,23,6.865,5.886,1.1664
2021,10257,8,2,6.7,2,23,7.147,6.128,1.1664
2021,9239,0,1,15.9,4,19,7.1,6.087,1.1664
2021,6014,12,2,8.2,4,20,6.88,5.898,1.1664
2021,10784,1,2,10.3,4,21,6.937,5.947,1.1664
2021,14306,9,1,9.7,6,23,8.309,7.124,1.1664
2021,10523,16,1,12.9,5,18,9.186,7.875,1.1664
2021,8435,12,1,12.1,2,28,8.113,6.956,1.1664
2021,5930,13,1,11.3,3,15,7.789,6.677,1.1664
2021,7230,10,1,9.2,6,17,6.794,5.825,1.1664
2021,10633,9,1,10.9,3,24,7.448,6.385,1.1664
2021,12183,6,1,13.2,3,23,8.003,6.861,1.1664
2021,10152,9,0,12.5,4,22,8.357,7.165,1.1664
2021,11500,0,2,16.5,4,24,8.074,6.923,1.1664
2021,11269,13,1,15.1,4,24,9.222,7.907,1.1664
2021,10766,2,2,16.4,4,22,7.976,6.838,1.1664
2021,7854,12,1,17.4,1,23,8.344,7.154,1.1664
2021,9935,1,0,12.7,7,13,7.656,6.564,1.1664
2021,7379,16,0,15.4,4,22,9.411,8.069,1.1664
2021,9544,2,2,13.3,1,22,6.651,5.702,1.1664
2021,10327,14,0,17.3,6,28,10.236,8.775,1.1664
2021,13697,7,2,5.0,5,20,6.726,5.766,1.1664
2021,6226,5,0,10.7,3,22,6.997,5.999,1.1664
2021,10704,8,2,13.6,8,26,8.517,7.302,1.1664
2021,13203,10,2,14.3,6,24,9.05,7.759,1.1664
2021,11397,1,2,11.9,4,22,7.441,6.38,1.1664
2021,11582,8,0,5.3,3,25,7.935,6.803,1.1664
2021,10969,17,1,11.3,3,20,9.239,7.921,1.1664
2021,12746,17,0,15.3,5,27,10.751,9.217,1.1664
2021,6781,4,0,10.7,3,24,7.1,6.087,1.1664
2021,6035,17,0,12.4,4,17,8.716,7.473,1.1664
2021,9484,11,1,19.7,4,20,9.211,7.897,1.1664
2021,4097,3,0,11.3,4,16,6.447,5.528,1.1664
2021,12577,14,2,11.4,4,24,8.595,7.369,1.1664
2021,12552,10,0,12.8,1,24,9.237,7.919,1.1664
2021,8417,4,1,13.0,7,21,7.477,6.41,1.1664
2021,8573,5,0,12.5,2,26,7.942,6.809,1.1664
2021,9319,12,2,13.6,4,22,8.367,7.173,1.1664
2021,9630,9,0,7.2,1,30,7.533,6.458,1.1664
2021,9818,13,2,11.5,4,18,8.087,6.933,1.1664
2021,10896,3,1,7.1,5,24,6.658,5.708,1.1664
2021,9068,11,2,12.2,2,21,8.007,6.864,1.1664
2021,11858,14,0,14.4,4,20,9.812,8.412,1.1664
2021,10615,9,1,11.4,4,21,8.727,7.482,1.1664
2021,7983,10,1,8.2,3,23,6.917,5.93,1.1664
2021,12838,8,2,10.3,4,22,7.806,6.693,1.1664
2021,6104,10,1,19.2,2,24,8.374,7.18,1.1664
2021,9270,1,2,17.8,5,24,8.184,7.016,1.1664
2021,11917,12,0,9.8,4,26,9.116,7.816,1.1664
2021,7692,7,1,9.8,4,18,6.426,5.509,1.1664
2021,10274,7,0,11.6,1,17,8.208,7.037,1.1664
2021,10858,0,0,17.0,4,22,8.84,7.579,1.1664
2021,7349,5,1,5.0,3,20,5.959,5.109,1.1664
2021,9319,12,2,9.8,3,25,7.723,6.622,1.1664
2021,9109,8,2,13.6,5,19,7.915,6.786,1.1664
2021,8121,5,1,13.2,5,20,7.329,6.284,1.1664
2021,15254,14,2,10.3,5,21,8.918,7.646,1.1664
2021,7592,15,1,11.0,4,27,8.183,7.015,1.1664
2021,12012,3,1,13.3,7,28,8.085,6.932,1.1664
2021,8518,16,0,10.4,8,19,9.104,7.805,1.1664
2021,6783,8,1,7.7,5,15,6.231,5.342,1.1664
2021,9757,11,0,11.3,2,20,8.308,7.123,1.1664
2021,11123,11,0,12.8,6,22,9.146,7.842,1.1664
2021,11801,5,1,3.5,3,22,6.14,5.264,1.1664
2021,13406,11,2,13.6,1,22,8.749,7.501,1.1664
2021,16863,8,1,15.9,3,24,9.457,8.108,1.1664
2021,10126,4,2,10.6,1,21,6.526,5.595,1.1664
2021,7842,2,2,10.6,1,23,6.086,5.218,1.1664
2021,10632,1,0,9.0,4,24,7.176,6.152,1.1664
2021,8834,7,1,11.4,1,23,7.015,6.014,1.1664
2021,11815,9,1,9.8,4,24,7.839,6.721,1.1664
2021,6257,14,2,17.8,4,17,8.657,7.422,1.1664
2021,15421,8,2,12.5,1,22,8.42,7.219,1.1664
2021,11640,9,2,3.4,6,23,6.759,5.795,1.1664
2021,5290,10,1,14.3,2,22,7.381,6.328,1.1664
2021,7727,8,2,18.9,3,20,8.513,7.299,1.1664
2021,11540,13,0,14.0,8,23,9.76,8.367,1.1664
2021,12441,4,0,16.8,3,22,9.142,7.838,1.1664
2021,6319,8,1,14.7,9,22,7.884,6.759,1.1664
2021,11283,3,2,16.0,1,21,7.516,6.444,1.1664
2021,4632,1,2,15.8,3,21,6.601,5.659,1.1664
2021,9277,0,0,15.8,2,20,8.14,6.979,1.1664
2021,12280,0,2,13.3,6,21,7.36,6.31,1.1664
2021,8121,11,2,5.1,2,19,6.397,5.485,1.1664
2021,5733,10,1,7.6,3,21,6.149,5.272,1.1664
2021,9866,0,0,7.7,4,23,7.143,6.124,1.1664
2021,7988,13,1,1.9,2,24,5.879,5.04,1.1664
2021,11074,10,1,10.3,1,22,7.723,6.621,1.1664
2021,7287,6,1,17.7,1,22,7.597,6.514,1.1664
2021,7568,1,1,6.3,5,22,5.739,4.92,1.1664
2021,4447,14,2,14.9,3,25,8.444,7.239,1.1664
2021,9925,7,0,14.1,5,21,8.85,7.588,1.1664
2021,9098,14,1,12.9,3,23,8.139,6.978,1.1664
2021,6529,7,1,16.7,5,23,7.954,6.819,1.1664
2021,9984,9,0,11.8,5,20,8.458,7.251,1.1664
2021,12068,2,2,18.1,5,24,8.542,7.323,1.1664
2021,8961,13,0,11.2,5,16,8.541,7.323,1.1664
2021,10170,8,1,13.4,7,25,8.397,7.199,1.1664
2021,10183,8,2,11.4,4,18,7.213,6.184,1.1664
2021,6489,5,0,8.3,3,22,6.561,5.625,1.1664
2021,14641,7,2,6.6,2,24,7.121,6.105,1.1664
2021,8323,10,1,14.3,2,21,7.661,6.568,1.1664
2021,11140,7,0,17.4,7,23,9.966,8.545,1.1664
2021,11423,11,2,13.0,3,25,8.96,7.682,1.1664
2021,9151,9,0,14.1,6,28,9.185,7.875,1.1664
2021,11017,3,1,5.8,5,22,6.041,5.179,1.1664
2021,10115,15,0,13.5,6,23,9.807,8.408,1.1664
2021,5956,5,0,3.7,2,22,5.57,4.775,1.1664
2021,8669,8,2,7.2,4,21,6.647,5.699,1.1664
2021,7969,4,2,17.3,1,18,7.245,6.212,1.1664
2021,8346,5,0,12.1,6,19,7.637,6.547,1.1664
2021,6240,16,1,12.4,7,22,8.727,7.482,1.1664
2021,12316,16,2,14.2,3,23,9.322,7.992,1.1664
2021,13505,12,2,15.2,5,26,9.667,8.288,1.1664
2021,11945,16,1,10.9,3,21,9.148,7.843,1.1664
2021,12676,13,2,13.2,2,27,9.149,7.844,1.1664
2021,8638,1,1,11.7,3,18,6.348,5.442,1.1664
2021,7909,2,1,5.9,4,23,5.67,4.862,1.1664
2021,7554,1,2,10.6,5,21,6.215,5.329,1.1664
2021,11110,1,0,13.7,1,18,7.881,6.757,1.1664
2021,10068,6,0,10.5,4,17,7.622,6.534,1.1664
2021,9307,3,0,10.5,3,21,7.524,6.45,1.1664
2021,12738,16,0,15.1,1,21,9.975,8.552,1.1664
2021,10512,5,0,12.6,2,19,8.134,6.974,1.1664
2021,7403,6,1,13.4,2,24,7.208,6.18,1.1664
2021,7798,5,1,5.5,4,21,6.272,5.377,1.1664
2021,11205,8,1,13.8,4,19,8.189,7.02,1.1664
2021,12104,3,1,7.6,2,21,6.511,5.582,1.1664
2021,10879,4,0,11.9,8,20,8.218,7.046,1.1664
2021,14242,9,1,7.7,8,27,8.154,6.991,1.1664
2021,13588,17,1,15.7,5,21,10.133,8.688,1.1664
2021,10603,14,0,19.3,3,19,10.456,8.964,1.1664
2021,7404,0,2,11.4,3,27,6.736,5.775,1.1664
2021,6225,4,1,11.4,1,24,6.565,5.629,1.1664
2021,8532,4,2,16.1,4,22,7.733,6.63,1.1664
2021,11383,7,0,14.3,4,20,8.868,7.602,1.1664
2021,14067,14,2,11.7,6,24,9.343,8.01,1.1664
2021,10544,16,1,13.5,3,18,8.496,7.284,1.1664
2021,12422,12,2,20.1,3,24,10.14,8.694,1.1664
2021,8887,9,1,9.3,6,23,7.17,6.147,1.1664
2021,11057,16,2,9.7,7,25,8.798,7.543,1.1664
2021,11558,4,1,15.2,4,15,7.633,6.544,1.1664
2021,4551,17,2,20.4,4,19,9.44,8.093,1.1664
2021,8466,16,2,12.7,6,19,8.252,7.075,1.1664
2021,11874,3,1,5.2,4,19,6.712,5.755,1.1664
2021,10186,6,1,13.6,4,23,7.826,6.71,1.1664
2021,6509,4,0,9.9,3,21,6.804,5.833,1.1664
2021,3425,7,2,13.9,2,19,6.813,5.841,1.1664
2021,8586,7,1,6.6,1,19,6.15,5.272,1.1664
2021,9321,10,1,6.1,6,19,6.582,5.643,1.1664
2021,7290,8,0,10.8,2,25,7.787,6.676,1.1664
2021,9858,8,1,18.6,5,22,8.79,7.536,1.1664
2022,11514,7,2,18.9,4,22,10.588,8.405,1.2597
2022,8233,4,0,10.9,2,24,8.613,6.838,1.2597
2022,11156,10,2,9.4,3,25,9.153,7.266,1.2597
2022,12549,12,0,17.3,7,21,11.913,9.457,1.2597
2022,9216,5,1,13.7,8,25,9.084,7.211,1.2597
2022,5646,4,2,12.1,4,21,7.146,5.673,1.2597
2022,9624,17,0,7.6,5,22,10.737,8.524,1.2597
2022,9040,9,1,17.7,1,21,9.816,7.793,1.2597
2022,7187,15,0,12.4,4,24,10.549,8.375,1.2597
2022,11767,13,2,12.0,5,18,10.046,7.975,1.2597
2022,11864,14,2,14.2,6,23,10.84,8.605,1.2597
2022,10846,2,2,12.1,5,24,7.861,6.24,1.2597
2022,9216,2,1,17.9,5,25,8.816,6.999,1.2597
2022,10638,11,1,16.0,5,24,10.328,8.199,1.2597
2022,8675,14,0,9.8,7,19,10.225,8.117,1.2597
2022,12012,10,1,12.3,5,24,10.417,8.27,1.2597
2022,9206,9,1,9.7,4,24,8.485,6.736,1.2597
2022,9670,14,2,19.6,3,24,11.57,9.185,1.2597
2022,9878,17,1,9.1,2,21,9.966,7.911,1.2597
2022,18468,13,0,11.5,9,22,12.528,9.945,1.2597
2022,7751,5,0,13.5,7,25,9.32,7.399,1.2597
2022,9124,13,1,14.0,1,22,9.906,7.864,1.2597
2022,6295,15,0,14.7,7,19,10.84,8.605,1.2597
2022,10935,1,0,15.2,5,21,9.253,7.346,1.2597
2022,14628,4,0,14.8,3,26,10.329,8.2,1.2597
2022,9727,10,2,10.3,5,18,8.976,7.125,1.2597
2022,8694,10,0,9.8,4,26,9.788,7.77,1.2597
2022,10148,17,2,12.2,3,22,10.717,8.508,1.2597
2022,12887,7,1,9.8,6,18,8.631,6.852,1.2597
2022,13754,11,2,9.4,8,24,9.904,7.863,1.2597
2022,7682,8,0,10.3,6,20,8.907,7.071,1.2597
2022,11945,2,1,20.4,3,22,9.279,7.366,1.2597
2022,10046,5,1,18.2,8,16,9.378,7.445,1.2597
2022,13906,0,0,11.0,6,26,8.97,7.12,1.2597
2022,16038,16,2,3.7,5,21,10.26,8.145,1.2597
2022,14851,2,2,9.6,6,20,8.262,6.559,1.2597
2022,7834,17,1,15.5,6,23,11.038,8.763,1.2597
2022,8196,17,1,5.7,6,25,9.664,7.672,1.2597
2022,14536,1,1,14.4,4,21,8.824,7.005,1.2597
2022,10040,3,2,14.2,1,25,8.35,6.629,1.2597
2022,8376,0,2,12.1,5,22,7.061,5.605,1.2597
2022,6893,9,0,11.8,6,22,9.466,7.515,1.2597
2022,10649,4,0,8.4,8,20,9.054,7.187,1.2597
2022,9270,4,1,14.8,7,25,8.911,7.074,1.2597
2022,11276,8,1,13.2,4,24,9.515,7.553,1.2597
2022,10775,13,1,10.1,7,24,9.916,7.872,1.2597
2022,7261,12,2,8.9,4,25,8.437,6.698,1.2597
2022,8256,12,2,7.2,3,19,8.548,6.786,1.2597
2022,12662,0,1,13.5,6,22,8.357,6.634,1.2597
2022,12882,16,2,11.2,12,25,11.563,9.179,1.2597
2022,9371,7,0,11.2,4,22,8.917,7.079,1.2597
2022,10740,2,1,5.8,2,22,6.273,4.98,1.2597
2022,7698,16,2,7.6,8,22,9.746,7.736,1.2597
2022,10166,11,1,7.2,1,23,8.551,6.788,1.2597
2022,13063,17,1,15.1,3,16,11.08,8.796,1.2597
2022,14471,13,0,12.7,5,22,11.588,9.199,1.2597
2022,9986,10,2,10.9,3,23,8.76,6.954,1.2597
2022,9515,15,1,16.4,6,23,11.014,8.744,1.2597
2022,6709,3,2,15.9,5,27,8.688,6.897,1.2597
2022,8804,17,0,16.4,1,20,11.528,9.151,1.2597
2022,10129,6,0,11.0,2,27,9.011,7.153,1.2597
2022,9864,10,1,6.3,4,21,7.967,6.325,1.2597
2022,8881,15,1,18.8,5,18,11.361,9.019,1.2597
2022,13268,15,2,14.1,6,27,12.052,9.568,1.2597
2022,11335,2,2,14.2,5,25,8.63,6.851,1.2597
2022,9886,8,1,14.7,5,22,9.221,7.32,1.2597
2022,12009,7,0,23.1,7,20,11.852,9.409,1.2597
2022,10235,6,1,11.6,4,21,8.287,6.578,1.2597
2022,14181,16,2,17.7,4,23,12.489,9.914,1.2597
2022,8313,10,0,8.6,4,26,9.051,7.185,1.2597
2022,11121,3,2,15.3,4,18,8.423,6.686,1.2597
2022,4986,3,0,19.1,6,21,9.304,7.386,1.2597
2022,9321,4,2,11.8,3,21,7.534,5.981,1.2597
2022,10680,7,2,4.3,3,21,7.087,5.626,1.2597
2022,9497,9,1,14.3,3,20,9.436,7.491,1.2597
2022,7537,16,2,11.1,6,27,10.16,8.066,1.2597
2022,8564,5,2,15.4,2,20,8.438,6.699,1.2597
2022,7784,8,2,10.1,4,22,8.076,6.411,1.2597
