concept,basis,amount_type,level_1,level_2,level_3,accident_period,development_period,amount
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-12,63,233969.8801386132
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-01,63,215760.2321145678
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-02,63,221933.06683747412
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-03,63,237082.91352539582
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-04,63,257537.28729779692
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-05,63,250201.77361759686
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-06,63,267345.7874559291
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-07,63,270437.5979731476
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-08,63,286489.96932789043
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-09,63,280742.3852162597
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-10,63,256694.28702025797
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-11,63,254196.45811305617
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-12,63,227920.56397808887
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-01,63,226316.28812639083
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-02,63,252679.3631858496
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-03,63,257693.90656151422
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-04,63,257503.91117637794
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-05,63,272904.0424273232
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-06,63,279880.94459242455
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-07,63,304435.66096486873
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-08,63,302055.14881574264
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-09,63,307357.99896454933
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-01,64,169933.27101804607
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-02,64,177937.96892728703
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-03,64,186624.3986599277
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-04,64,196254.98479964302
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-05,64,210705.63661316276
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-06,64,228432.79523481824
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-07,64,237647.58238801028
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-08,64,239896.41286454827
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-09,64,242074.45287052903
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-10,64,219136.5741876297
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-11,64,207549.03531297887
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-12,64,202512.17129240953
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-01,64,199046.23830091188
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-02,64,196124.54915473424
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-03,64,219383.0086093859
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-04,64,219197.15357720142
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-05,64,233512.39459422723
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-06,64,239485.83519300685
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-07,64,254044.10462673896
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-08,64,258106.22115439264
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-09,64,258291.34030969295
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-10,64,240232.42664021815
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-11,64,227897.6779112626
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-12,64,213352.70009327
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-01,64,209016.53341375952
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-02,64,217723.38265449525
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-03,64,228047.84379076658
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-04,64,233634.31239690032
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-05,64,244463.82215554483
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-06,64,248174.04267524803
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-07,64,273792.8329715292
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-08,64,271619.4514233793
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-09,64,266419.09629256267
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-10,64,259746.0003845657
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-11,64,229035.9142540529
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-12,64,228813.04990181577
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-01,64,214324.59629657742
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-02,64,220496.71997030562
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-03,64,240474.30523917323
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-04,64,242682.44233980696
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-05,64,250562.96048950974
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-06,64,283145.85761987086
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-07,64,285403.27683352126
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-08,64,291741.78734487493
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-09,64,295551.5921628811
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-10,64,262326.22568031406
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-11,64,249629.06181996534
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-12,64,231449.54040518764
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-01,64,219446.63997995877
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-02,64,246661.4770985461
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-03,64,259392.94425373408
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-04,64,251997.90214332778
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-05,64,271933.90109784214
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-06,64,274541.6887514344
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-07,64,315082.8775139446
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-08,64,312955.5368840974
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-01,65,178468.2465621767
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-02,65,180914.31008746452
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-03,65,185430.69467713396
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-04,65,197738.4485569337
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-05,65,209312.34386709
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-06,65,219560.17348609172
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-07,65,232188.55515789124
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-08,65,241895.6498900674
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-09,65,243247.47065631626
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-10,65,223627.91019373844
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-11,65,217008.66130238023
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-12,65,206279.45887059555
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-01,65,190909.8170714879
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-02,65,198435.1825098982
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-03,65,207378.68107485602
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-04,65,227535.5112535557
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-05,65,229626.418948848
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-06,65,235924.1732347153
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-07,65,253728.7077061432
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-08,65,252475.25970341187
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-09,65,262944.82771726156
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-10,65,240008.65484442373
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-11,65,224312.61697651987
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-12,65,210575.79143992672
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-01,65,216085.63668969984
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-02,65,210079.44950735423
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-03,65,225446.94188076144
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-04,65,234059.17378639523
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-05,65,242643.66879050803
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-06,65,258740.93681573935
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-07,65,261819.12991062988
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-08,65,276232.9829393742
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-09,65,270716.43873909366
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-10,65,256000.05663613943
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-11,65,239812.5534785344
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-12,65,221692.76858350664
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-01,65,223667.67508252506
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-02,65,221498.16171705094
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-03,65,231433.65527907814
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-04,65,247691.4815651362
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-05,65,253046.73326233987
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-06,65,276051.9601716784
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-07,65,274179.8349110507
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-08,65,290646.5875541062
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-09,65,278355.86812881083
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-10,65,263804.9833051208
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-11,65,253669.40112977495
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2019-12,65,232712.37568675692
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-01,65,228885.7583526826
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-02,65,245444.79302139452
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-03,65,252212.89064939172
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-04,65,251800.43413727963
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-05,65,273509.8024106038
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-06,65,289872.96404531505
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2020-07,65,317412.2402055161
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-01,66,175604.4234787125
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-02,66,186844.12073272569
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-03,66,189178.48002274224
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-04,66,196625.0220083409
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-05,66,207829.22071787284
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-06,66,230510.50309925567
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-07,66,231562.03820402746
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-08,66,233019.1644825218
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-09,66,237353.56266865606
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-10,66,212887.06590460206
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-11,66,224054.58525687605
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2016-12,66,203367.8654164167
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-01,66,199650.86579237186
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-02,66,195209.54046657658
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-03,66,218477.23475982196
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-04,66,221792.19359726447
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-05,66,226252.01218271855
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-06,66,244595.94315235576
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-07,66,254159.89348714967
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-08,66,259699.56279096336
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-09,66,263658.3746117194
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-10,66,230662.18153759508
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-11,66,223607.87180039618
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2017-12,66,215377.87890376718
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-01,66,215985.61494199443
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-02,66,216098.85069387185
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-03,66,230287.0544239925
Loss Incurred,month,cumulative,Auto,Physical Damage,Private Passenger,2018-04,66,233306.28718815057
